epoch,beta,loss,reconstruction,kl,validation_loss,validation_reconstruction,validation_kl
36,0.5,346.7876541344828,267.61562834174384,158.344050895035,427.6103033156622,349.09747911241317,157.0256556047712
37,0.5,342.608196275806,263.6683225329645,157.8797462428857,422.38437412806917,343.9601997109065,156.84834411621094
38,0.5,342.7246155889865,263.9206817074599,157.60786942011632,426.2979910908048,347.67148763020833,157.2530116393074
39,0.5,337.56351674627933,259.1934647365932,156.74010602165671,414.0911980716766,334.58259188213043,159.01721386137461
40,0.5,334.03539528134723,255.70376296928026,156.66326193140642,413.5288146003844,334.8924428013393,157.2727427358476
41,0.5,329.8068208306084,251.72345460917614,156.1667295430041,417.74959546285965,340.4752141655816,154.5487645903088
42,0.5,327.45885236230913,249.50750628855434,155.90269055949076,405.0664816623264,327.55184901646203,155.02926329597594
43,0.5,326.48748779296875,248.66185584435095,155.65126520907717,415.35985983227926,337.3728234669519,155.97407445514014
44,0.5,321.30622939718256,243.72270616902486,155.16704818242275,409.19528207930307,331.23686037093876,155.91683460053943
45,0.5,321.99838381115666,244.50900758769177,154.97875272310696,404.7122583976624,326.45397102477057,156.5165825640966
46,0.5,318.6218750552354,241.28810996491444,154.66752914497755,400.00666945684526,324.2557355220734,151.50187196761843
47,0.5,319.60892414075755,242.27273269584276,154.67238447784837,404.90896761455235,328.78050304594495,152.25693247961618
48,0.5,315.8304426788744,238.63318409639245,154.3945202029129,401.4209985739087,324.7342874387711,153.3734279862661
49,0.5,314.7057130563313,237.61089438874257,154.189636989956,399.23070355127726,322.09184508308533,154.2777144562252
50,0.5,311.9256053251379,234.96380580712227,153.923599933607,403.309710906498,327.1803961278522,152.25863427540614
51,0.5,309.61934085345376,232.81616487114678,153.60635251696831,394.1877947513641,318.27984731522815,151.81589711022755
52,0.5,307.4411694280702,230.72392714832702,153.43448621654943,395.03194498697917,317.92988070048983,154.2041239904979
53,0.5,305.5756358150983,228.97984887032487,153.19157223248374,388.0260011121962,311.64426316034223,152.76347862606957
54,0.5,300.842993412622,224.35336441799527,152.97925874874062,395.48655459449407,317.46979156978546,156.03352691165983
55,0.5,300.5490996071656,224.16125032588906,152.77569787211007,393.2697130766369,315.78108991350445,154.97725142221603
56,0.5,300.0634222936846,223.84395202360542,152.43894074729124,391.59661632719497,315.28197689964657,152.62927389477926
57,0.5,301.3775108648102,225.19765268731442,152.35971504314992,391.28853784954737,314.18756833999873,154.2019393969339
58,0.5,299.4255259241993,223.30726002136507,152.23653083904836,389.3674962797619,314.76284288194444,149.20930989583334
59,0.5,295.0597393329327,219.09185024623957,151.93577824243053,390.696447812035,314.86678920200893,151.65931883796813
60,0.5,294.7142608780667,218.86647834605222,151.69556444263026,392.551256781684,315.53974965897817,154.02301438104539
61,0.5,291.80177162135885,216.03557320849387,151.5323954448441,383.6937255665613,307.7695956372458,151.8482625809927
62,0.5,295.2585229657894,219.44536476653087,151.62631646756134,381.97109076605904,307.601990327381,148.73820570203992
63,0.5,291.33189854686617,215.6714431969828,151.3209128401398,388.2080865575397,312.47271835084945,151.47073344881574
64,0.5,289.5792017457712,213.87847396367275,151.4014569450827,389.5773078264509,313.82074073428197,151.51312674386162
65,0.5,291.26172054515166,215.7119584579813,151.09952486478366,389.1290836394779,312.35915814112104,153.5398569549076
66,0.5,288.38402036088627,212.9410069668455,150.8860247167527,381.93370206318207,307.1345584542411,149.598288835798
67,0.5,284.9031111773323,209.50589962782362,150.7944225466629,375.34047750806053,300.3357547045511,150.0094470893012
68,0.5,284.4049799302045,209.19426779078142,150.42142545259915,380.6094243706597,304.6047127472408,152.00942014663937
69,0.5,283.96827207539417,208.72093960170832,150.49466398075157,380.05476240854415,305.55915403335814,148.9912107921782
70,0.5,283.7832002941839,208.58131912714757,150.4037618507627,374.83612339564735,297.9919969928075,153.6882520500062
71,0.5,278.83532535328584,203.83505601149338,150.0005388907178,383.4236892942398,308.5445955984933,149.75818838936942
72,0.5,282.2822155154129,207.17161318403564,150.22120411040018,382.8825914752294,307.56273854089164,150.6397093467107
73,0.5,280.1151575977446,205.18598751568686,149.85833954271686,384.4240953621032,308.78341314406623,151.28136492047992
74,0.5,281.2925026319685,206.31397975731758,149.95704678496625,376.3027084495908,300.9626212952629,150.6801763044085
75,0.5,276.37553944307217,201.54212475254525,149.66683034767394,370.8858918302021,296.4284683469742,148.91485478476872
76,0.5,275.101754581227,200.3452198839835,149.5130703611072,376.60505043635294,303.49381248837426,146.22248023623513
77,0.5,273.7901057592884,199.048412547392,149.48338663092565,367.2957116892981,290.7882655746218,153.01489608522445
78,0.5,275.66941398517037,200.87294296333693,149.59294045564815,371.69603775266614,296.64721406482516,150.09764465332032
79,0.5,275.0250814446497,200.405449569495,149.23926485501804,374.4536814856151,299.8694979422433,149.16836509099082
80,0.5,275.1862423581775,200.64157636133254,149.08933123420266,377.5268016803075,303.4508325582837,148.15194120861236
